location_id,building_type,indoor,distance_to_store,weekend,club_activity_day,days_observed,model_name,predicted_probability,install_camera_threshold_0_2,install_camera,risk_segment,expected_benefit_e1
loc_0509,classroom,1,209.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.5328837148912848,1,1,High,3328.8371489128485
loc_0082,classroom,1,200.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.5328335432362735,1,1,High,3328.3354323627354
loc_0676,classroom,1,200.0,0.28493150684931506,0.21095890410958903,365,Logistic Regression,0.5328282464251075,1,1,High,3328.282464251075
loc_0308,office,1,440.0,0.28493150684931506,0.2328767123287671,365,Logistic Regression,0.5328246328854858,1,1,High,3328.246328854858
loc_0924,classroom,1,198.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5328235709609925,1,1,High,3328.235709609925
loc_0737,office,1,435.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.532813473886838,1,1,High,3328.13473886838
loc_0264,office,1,432.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.5327953372697654,1,1,High,3327.9533726976533
loc_0455,classroom,1,188.0,0.28493150684931506,0.1780821917808219,365,Logistic Regression,0.5327684122966558,1,1,High,3327.684122966559
loc_0381,classroom,1,184.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.5327368141221425,1,1,High,3327.3681412214246
loc_0790,office,1,422.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5327317030854096,1,1,High,3327.3170308540966
loc_0223,classroom,1,182.0,0.28493150684931506,0.21095890410958903,365,Logistic Regression,0.5327194258467268,1,1,High,3327.194258467268
loc_0518,classroom,1,180.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.532716869037318,1,1,High,3327.1686903731797
loc_0142,office,1,418.0,0.28493150684931506,0.21095890410958903,365,Logistic Regression,0.5327001046058267,1,1,High,3327.001046058267
loc_0671,classroom,1,177.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5326966131603561,1,1,High,3326.966131603561
loc_0323,office,1,415.0,0.28493150684931506,0.19452054794520549,365,Logistic Regression,0.5326883238649827,1,1,High,3326.883238649827
loc_0528,classroom,1,174.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.532676357175609,1,1,High,3326.7635717560897
loc_0652,classroom,1,176.0,0.28493150684931506,0.23013698630136986,365,Logistic Regression,0.5326757357970887,1,1,High,3326.757357970887
loc_0137,office,1,412.0,0.28493150684931506,0.21643835616438356,365,Logistic Regression,0.5326617113851164,1,1,High,3326.6171138511645
loc_0770,office,1,410.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5326602139469033,1,1,High,3326.6021394690333
loc_0960,office,1,409.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5326552275851683,1,1,High,3326.5522758516827
loc_0560,classroom,1,173.0,0.28493150684931506,0.2410958904109589,365,Logistic Regression,0.5326533608784889,1,1,High,3326.533608784889
loc_0312,classroom,1,166.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5326301097643271,1,1,High,3326.3010976432715
loc_0184,classroom,1,164.0,0.28493150684931506,0.18082191780821918,365,Logistic Regression,0.5326222557968935,1,1,High,3326.222557968935
loc_0491,classroom,1,164.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5326180181131374,1,1,High,3326.1801811313735
loc_0456,classroom,1,165.0,0.28493150684931506,0.2136986301369863,365,Logistic Regression,0.5326155885753201,1,1,High,3326.155885753201
loc_0218,office,1,404.0,0.28493150684931506,0.2191780821917808,365,Logistic Regression,0.5326122855281465,1,1,High,3326.1228552814655
loc_0445,classroom,1,161.0,0.28493150684931506,0.16164383561643836,365,Logistic Regression,0.532611534238905,1,1,High,3326.115342389049
loc_0795,office,1,401.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5326058016441754,1,1,High,3326.0580164417534
loc_0237,classroom,1,161.0,0.28493150684931506,0.1780821917808219,365,Logistic Regression,0.5326051776936483,1,1,High,3326.0517769364833
loc_0706,classroom,1,161.0,0.28493150684931506,0.19452054794520549,365,Logistic Regression,0.5325988211378072,1,1,High,3325.9882113780723
loc_0750,classroom,1,162.0,0.28493150684931506,0.21643835616438356,365,Logistic Regression,0.5325963915877717,1,1,High,3325.963915877717
loc_0800,classroom,1,161.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.5325935239998557,1,1,High,3325.9352399985573
loc_0785,office,1,400.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5325933992199937,1,1,High,3325.933992199937
loc_0139,classroom,1,161.0,0.28493150684931506,0.23013698630136986,365,Logistic Regression,0.5325850485638505,1,1,High,3325.8504856385043
loc_0938,classroom,1,158.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5325828023611782,1,1,High,3325.8280236117816
loc_0864,classroom,1,158.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5325764457680955,1,1,High,3325.7644576809553
loc_0494,office,1,395.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5325684669095967,1,1,High,3325.6846690959674
loc_0458,office,1,395.0,0.28493150684931506,0.20273972602739726,365,Logistic Regression,0.532564229166152,1,1,High,3325.64229166152
loc_0275,office,1,393.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.5325627316896916,1,1,High,3325.6273168969155
loc_0281,classroom,1,154.0,0.28493150684931506,0.2136986301369863,365,Logistic Regression,0.5325490837669695,1,1,High,3325.490837669695
loc_0733,classroom,1,150.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5325280782541197,1,1,High,3325.2807825411974
loc_0394,office,1,389.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5325268940254771,1,1,High,3325.268940254771
loc_0443,office,1,385.0,0.28493150684931506,0.18082191780821918,365,Logistic Regression,0.5325122451011716,1,1,High,3325.1224510117154
loc_0513,classroom,1,146.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5325038942678122,1,1,High,3325.038942678122
loc_0061,classroom,1,141.0,0.28493150684931506,0.1780821917808219,365,Logistic Regression,0.53248425867068,1,1,High,3324.842586706801
loc_0331,office,1,379.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.5324749094534257,1,1,High,3324.749094534257
loc_0214,office,1,378.0,0.28493150684931506,0.18082191780821918,365,Logistic Regression,0.5324699228499394,1,1,High,3324.699228499394
loc_0529,office,1,380.0,0.28493150684931506,0.2219178082191781,365,Logistic Regression,0.5324661230483673,1,1,High,3324.6612304836726
loc_0485,office,1,371.0,0.28493150684931506,0.21095890410958903,365,Logistic Regression,0.5324159458971386,1,1,High,3324.159458971386
loc_0311,classroom,1,131.0,0.28493150684931506,0.22465753424657534,365,Logistic Regression,0.5324057866051867,1,1,High,3324.0578660518668
loc_0977,classroom,1,128.0,0.28493150684931506,0.18082191780821918,365,Logistic Regression,0.5324045997781263,1,1,High,3324.0459977812625
loc_0641,office,1,368.0,0.28493150684931506,0.19452054794520549,365,Logistic Regression,0.5324041642807775,1,1,High,3324.041642807775
loc_0364,office,1,369.0,0.28493150684931506,0.21643835616438356,365,Logistic Regression,0.5324017346072546,1,1,High,3324.0173460725464
loc_0776,office,1,368.0,0.28493150684931506,0.23835616438356164,365,Logistic Regression,0.5323872125520965,1,1,High,3323.8721255209657
loc_0239,office,1,362.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.5323753035000038,1,1,High,3323.753035000038
loc_0767,classroom,1,123.0,0.28493150684931506,0.2,365,Logistic Regression,0.5323669523686069,1,1,High,3323.6695236860687
loc_0025,classroom,1,120.0,0.28493150684931506,0.16164383561643836,365,Logistic Regression,0.5323636465463917,1,1,High,3323.6364654639165
loc_0022,classroom,1,120.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5323466946390649,1,1,High,3323.4669463906494
loc_0789,classroom,1,119.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.5323395888726997,1,1,High,3323.3958887269973
loc_0079,classroom,1,112.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.5322972647191198,1,1,High,3322.972647191197
loc_0207,classroom,1,110.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.532285172018416,1,1,High,3322.8517201841596
loc_0554,office,1,346.0,0.28493150684931506,0.18082191780821918,365,Logistic Regression,0.5322764437603241,1,1,High,3322.7644376032413
loc_0409,office,1,344.0,0.28493150684931506,0.22465753424657534,365,Logistic Regression,0.5322473986501431,1,1,High,3322.4739865014317
loc_0697,office,1,336.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.5322180986157764,1,1,High,3322.180986157764
loc_0251,classroom,1,99.0,0.28493150684931506,0.2136986301369863,365,Logistic Regression,0.5322165424229404,1,1,High,3322.1654242294035
loc_0390,office,1,337.0,0.28493150684931506,0.2219178082191781,365,Logistic Regression,0.5322061330202538,1,1,High,3322.0613302025376
loc_0744,classroom,1,96.0,0.28493150684931506,0.21095890410958903,365,Logistic Regression,0.5321994625154641,1,1,High,3321.9946251546417
loc_0846,office,1,334.0,0.28493150684931506,0.19452054794520549,365,Logistic Regression,0.5321985889135707,1,1,High,3321.985889135707
loc_0704,classroom,1,96.0,0.28493150684931506,0.2191780821917808,365,Logistic Regression,0.5321962839031997,1,1,High,3321.9628390319976
loc_0073,classroom,1,92.0,0.28493150684931506,0.2,365,Logistic Regression,0.5321795146356894,1,1,High,3321.7951463568934
loc_0526,office,1,329.0,0.28493150684931506,0.20273972602739726,365,Logistic Regression,0.5321651776804094,1,1,High,3321.651776804094
loc_0787,classroom,1,86.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.5321527712737993,1,1,High,3321.527712737993
loc_0951,classroom,1,86.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5321474735213086,1,1,High,3321.474735213086
loc_0525,classroom,1,81.0,0.28493150684931506,0.19452054794520549,365,Logistic Regression,0.5321151214071935,1,1,High,3321.151214071935
loc_0147,office,1,318.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.5321092607161995,1,1,High,3321.0926071619942
loc_0205,office,1,318.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5321039629042159,1,1,High,3321.0396290421595
loc_0537,classroom,1,71.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5320578334062581,1,1,High,3320.5783340625812
loc_0006,classroom,1,72.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.5320554035148566,1,1,High,3320.554035148566
loc_0596,classroom,1,71.0,0.28493150684931506,0.2,365,Logistic Regression,0.5320525355240608,1,1,High,3320.5253552406084
loc_0946,classroom,1,68.0,0.28493150684931506,0.20273972602739726,365,Logistic Regression,0.5320333357294271,1,1,High,3320.333357294271
loc_0476,office,1,306.0,0.28493150684931506,0.19452054794520549,365,Logistic Regression,0.5320292833408804,1,1,High,3320.2928334088037
loc_0803,classroom,1,67.0,0.28493150684931506,0.2136986301369863,365,Logistic Regression,0.5320230506329994,1,1,High,3320.2305063299937
loc_0793,classroom,1,65.0,0.28493150684931506,0.21643835616438356,365,Logistic Regression,0.5320098974870976,1,1,High,3320.0989748709762
loc_0805,office,1,303.0,0.28493150684931506,0.2191780821917808,365,Logistic Regression,0.5320016067122479,1,1,High,3320.0160671224794
loc_0258,office,1,297.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5319780409180145,1,1,High,3319.7804091801445
loc_0333,classroom,1,52.0,0.28493150684931506,0.15342465753424658,365,Logistic Regression,0.5319556593853555,1,1,High,3319.5565938535547
loc_0095,office,1,292.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5319467469988781,1,1,High,3319.467469988781
loc_0862,classroom,1,54.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.5319465610515757,1,1,High,3319.4656105157565
loc_0356,office,1,291.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5319343424555122,1,1,High,3319.3434245551216
loc_0959,classroom,1,53.0,0.28493150684931506,0.2328767123287671,365,Logistic Regression,0.5319309776781264,1,1,High,3319.3097767812633
loc_0097,classroom,1,40.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.5318714403494758,1,1,High,3318.714403494758
loc_0603,classroom,1,41.0,0.28493150684931506,0.2,365,Logistic Regression,0.5318711295953834,1,1,High,3318.7112959538345
loc_0573,classroom,1,37.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.5318480011335481,1,1,High,3318.4800113354813
loc_0579,office,1,267.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5317966315237251,1,1,High,3317.9663152372514
loc_0470,classroom,1,27.0,0.28493150684931506,0.2136986301369863,365,Logistic Regression,0.5317811723583346,1,1,High,3317.811723583345
loc_0165,office,1,264.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5317710725529297,1,1,High,3317.7107255292967
loc_0870,office,1,262.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.5317621571843741,1,1,High,3317.6215718437415
loc_0889,office,1,264.0,0.28493150684931506,0.2328767123287671,365,Logistic Regression,0.5317604760024712,1,1,High,3317.604760024712
loc_0624,office,1,261.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.531756110006326,1,1,High,3317.5611000632607
loc_0821,classroom,1,23.0,0.28493150684931506,0.2219178082191781,365,Logistic Regression,0.5317538047339636,1,1,High,3317.5380473396363
loc_0181,office,1,257.0,0.28493150684931506,0.2136986301369863,365,Logistic Regression,0.5317255632105573,1,1,High,3317.2556321055727
loc_0997,office,1,255.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.5317155880700866,1,1,High,3317.155880700866
loc_0041,classroom,1,11.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5316928942670064,1,1,High,3316.9289426700643
loc_0483,office,1,250.0,0.28493150684931506,0.2191780821917808,365,Logistic Regression,0.5316811130184481,1,1,High,3316.811130184481
loc_0571,classroom,1,8.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.5316811104573278,1,1,High,3316.8111045732776
loc_0654,office,1,247.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5316756872547972,1,1,High,3316.7568725479723
loc_0060,office,1,247.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5316756872547972,1,1,High,3316.7568725479723
loc_0343,classroom,1,9.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5316755012946152,1,1,High,3316.7550129461515
loc_0484,office,1,247.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5316682694922161,1,1,High,3316.6826949221613
loc_0562,office,1,247.0,0.28493150684931506,0.2410958904109589,365,Logistic Regression,0.5316544936102926,1,1,High,3316.544936102926
loc_0203,office,1,245.0,0.28493150684931506,0.21643835616438356,365,Logistic Regression,0.5316519360967799,1,1,High,3316.519360967798
loc_0828,classroom,1,2.0,0.28493150684931506,0.16164383561643836,365,Logistic Regression,0.5316501249351664,1,1,High,3316.5012493516642
loc_0918,classroom,1,5.0,0.28493150684931506,0.23013698630136986,365,Logistic Regression,0.5316417748076209,1,1,High,3316.417748076209
loc_0442,office,1,242.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.5316412118531404,1,1,High,3316.4121185314043
loc_0121,office,1,241.0,0.28493150684931506,0.2,365,Logistic Regression,0.5316341047984413,1,1,High,3316.3410479844133
loc_0709,office,1,236.0,0.28493150684931506,0.18082191780821918,365,Logistic Regression,0.5316112857135915,1,1,High,3316.112857135915
loc_0216,office,1,227.0,0.28493150684931506,0.2,365,Logistic Regression,0.5315494407009905,1,1,High,3315.4944070099054
loc_0642,office,1,221.0,0.28493150684931506,0.18082191780821918,365,Logistic Regression,0.5315205735860332,1,1,High,3315.2057358603324
loc_0398,office,1,222.0,0.28493150684931506,0.2,365,Logistic Regression,0.5315192030828686,1,1,High,3315.1920308286863
loc_0217,office,1,215.0,0.28493150684931506,0.21643835616438356,365,Logistic Regression,0.5314705116267457,1,1,High,3314.705116267457
loc_0602,office,1,212.0,0.28493150684931506,0.20273972602739726,365,Logistic Regression,0.5314576674146327,1,1,High,3314.5766741463276
loc_0013,office,1,210.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.5314561695120247,1,1,High,3314.5616951202464
loc_0728,office,1,207.0,0.28493150684931506,0.19452054794520549,365,Logistic Regression,0.5314306083315149,1,1,High,3314.3060833151494
loc_0755,office,1,199.0,0.28493150684931506,0.2,365,Logistic Regression,0.5313801070615912,1,1,High,3313.801070615912
loc_0270,office,1,192.0,0.28493150684931506,0.2191780821917808,365,Logistic Regression,0.5313303541241542,1,1,High,3313.303541241542
loc_0026,office,1,189.0,0.28493150684931506,0.18082191780821918,365,Logistic Regression,0.5313270474251961,1,1,High,3313.270474251961
loc_0300,office,1,189.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5313238681053789,1,1,High,3313.238681053789
loc_0869,office,1,191.0,0.28493150684931506,0.2356164383561644,365,Logistic Regression,0.531317947637951,1,1,High,3313.1794763795106
loc_0489,office,1,182.0,0.28493150684931506,0.2219178082191781,365,Logistic Regression,0.5312688155256491,1,1,High,3312.688155256491
loc_0903,office,1,179.0,0.28493150684931506,0.18082191780821918,365,Logistic Regression,0.53126656856464,1,1,High,3312.6656856464006
loc_0492,office,1,172.0,0.28493150684931506,0.2273972602739726,365,Logistic Regression,0.5312062161712254,1,1,High,3312.0621617122542
loc_0286,office,1,166.0,0.28493150684931506,0.2356164383561644,365,Logistic Regression,0.5311667484196079,1,1,High,3311.6674841960785
loc_0599,office,1,164.0,0.28493150684931506,0.23013698630136986,365,Logistic Regression,0.5311567718713804,1,1,High,3311.5677187138044
loc_0106,office,1,157.0,0.28493150684931506,0.1726027397260274,365,Logistic Regression,0.531136691312349,1,1,High,3311.36691312349
loc_0297,office,1,156.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5311232243966676,1,1,High,3311.232243966676
loc_0233,office,1,154.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5311132477398456,1,1,High,3311.132477398456
loc_0874,office,1,149.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.5310787674512577,1,1,High,3310.787674512577
loc_0606,office,1,145.0,0.28493150684931506,0.16712328767123288,365,Logistic Regression,0.5310662327928365,1,1,High,3310.662327928365
loc_0215,office,1,140.0,0.28493150684931506,0.2136986301369863,365,Logistic Regression,0.5310179740102534,1,1,High,3310.179740102534
loc_0028,office,1,128.0,0.28493150684931506,0.20273972602739726,365,Logistic Regression,0.5309496331517176,1,1,High,3309.4963315171763
loc_0318,office,1,126.0,0.28493150684931506,0.21095890410958903,365,Logistic Regression,0.5309343566822717,1,1,High,3309.3435668227175
loc_0628,office,1,120.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5309001856878796,1,1,High,3309.0018568787955
loc_0804,office,1,117.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.5308852198622187,1,1,High,3308.8521986221867
loc_0711,office,1,114.0,0.28493150684931506,0.16986301369863013,365,Logistic Regression,0.5308776732305114,1,1,High,3308.776732305114
loc_0012,office,1,104.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.530811888045657,1,1,High,3308.118880456571
loc_0807,office,1,100.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.5307792141708683,1,1,High,3307.7921417086827
loc_0854,office,1,96.0,0.28493150684931506,0.1780821917808219,365,Logistic Regression,0.5307656186589063,1,1,High,3307.6561865890626
loc_0325,office,1,99.0,0.28493150684931506,0.23013698630136986,365,Logistic Regression,0.5307636262156197,1,1,High,3307.6362621561966
loc_0382,office,1,96.0,0.28493150684931506,0.23835616438356164,365,Logistic Regression,0.5307423003251729,1,1,High,3307.423003251729
loc_0047,office,1,93.0,0.28493150684931506,0.19452054794520549,365,Logistic Regression,0.5307411129973326,1,1,High,3307.411129973326
loc_0049,office,1,92.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5307382440558586,1,1,High,3307.3824405585856
loc_0132,office,1,92.0,0.28493150684931506,0.2273972602739726,365,Logistic Regression,0.5307223450990638,1,1,High,3307.2234509906384
loc_0332,office,1,84.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.5306813744090793,1,1,High,3306.813744090792
loc_0114,office,1,80.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5306645987273207,1,1,High,3306.6459872732075
loc_0007,office,1,77.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.5306432723161743,1,1,High,3306.4327231617426
loc_0692,office,1,75.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5306343544275586,1,1,High,3306.3435442755854
loc_0023,office,1,73.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.5306243765614075,1,1,High,3306.2437656140746
loc_0723,office,1,73.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5306211966858352,1,1,High,3306.211966858352
loc_0993,office,1,69.0,0.28493150684931506,0.16164383561643836,365,Logistic Regression,0.5306086606066936,1,1,High,3306.086606066937
loc_0144,office,1,61.0,0.28493150684931506,0.1589041095890411,365,Logistic Regression,0.5305613289282936,1,1,High,3305.6132892829355
loc_0372,office,1,64.0,0.28493150684931506,0.21643835616438356,365,Logistic Regression,0.53055721643414,1,1,High,3305.5721643414
loc_0827,office,1,56.0,0.28493150684931506,0.2219178082191781,365,Logistic Regression,0.530506704193289,1,1,High,3305.067041932891
loc_0717,office,1,52.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.5304952277537947,1,1,High,3304.9522775379464
loc_0303,office,1,50.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5304841895525529,1,1,High,3304.8418955255293
loc_0840,office,1,51.0,0.28493150684931506,0.21095890410958903,365,Logistic Regression,0.5304806987053159,1,1,High,3304.806987053159
loc_0818,office,1,45.0,0.28493150684931506,0.16712328767123288,365,Logistic Regression,0.5304613639239657,1,1,High,3304.6136392396575
loc_0182,office,1,44.0,0.28493150684931506,0.16986301369863013,365,Logistic Regression,0.5304542547781499,1,1,High,3304.542547781499
loc_0385,office,1,42.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.5304357964231845,1,1,High,3304.3579642318455
loc_0290,office,1,35.0,0.28493150684931506,0.1589041095890411,365,Logistic Regression,0.5304040521325006,1,1,High,3304.040521325006
loc_0488,office,1,31.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.5303703149601482,1,1,High,3303.7031496014815
loc_0922,office,1,28.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.5303426268291778,1,1,High,3303.426268291778
loc_0859,office,1,25.0,0.28493150684931506,0.1917808219178082,365,Logistic Regression,0.5303308390560635,1,1,High,3303.3083905606345
loc_0292,office,1,27.0,0.28493150684931506,0.24383561643835616,365,Logistic Regression,0.5303227970610233,1,1,High,3303.2279706102327
loc_0923,office,1,17.0,0.28493150684931506,0.2,365,Logistic Regression,0.530279263974689,1,1,High,3302.792639746891
loc_0447,office,1,15.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.530272465391315,1,1,High,3302.72465391315
loc_0786,office,1,14.0,0.28493150684931506,0.2,365,Logistic Regression,0.5302611157113212,1,1,High,3302.6111571132114
loc_0418,office,1,11.0,0.28493150684931506,0.19726027397260273,365,Logistic Regression,0.5302440274246987,1,1,High,3302.4402742469865
loc_0678,office,1,10.0,0.28493150684931506,0.23013698630136986,365,Logistic Regression,0.530225257242715,1,1,High,3302.25257242715
loc_0898,office,1,4.0,0.28493150684931506,0.16164383561643836,365,Logistic Regression,0.5302154618449113,1,1,High,3302.1546184491135
loc_0346,office,1,3.0,0.28493150684931506,0.22465753424657534,365,Logistic Regression,0.5301850307594027,1,1,High,3301.850307594027
loc_0983,gym,0,498.0,0.28493150684931506,0.2356164383561644,365,Logistic Regression,0.49522800797886213,1,1,High,2952.280079788621
loc_0104,gym,0,498.0,0.28493150684931506,0.2465753424657534,365,Logistic Regression,0.49522375256917883,1,1,High,2952.2375256917885
loc_0018,gym,0,494.0,0.28493150684931506,0.20273972602739726,365,Logistic Regression,0.49521648972511706,1,1,High,2952.1648972511703
loc_0635,gym,0,492.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.4952149860077116,1,1,High,2952.1498600771156
loc_0467,gym,0,494.0,0.28493150684931506,0.2136986301369863,365,Logistic Regression,0.4952122343173083,1,1,High,2952.122343173083
loc_0245,gym,0,483.0,0.28493150684931506,0.2328767123287671,365,Logistic Regression,0.49513800516310275,1,1,High,2951.3800516310275
loc_0171,gym,0,479.0,0.28493150684931506,0.20273972602739726,365,Logistic Regression,0.4951254231010405,1,1,High,2951.2542310104054
loc_0062,gym,0,475.0,0.28493150684931506,0.22465753424657534,365,Logistic Regression,0.4950926279454633,1,1,High,2950.926279454633
loc_0149,gym,0,465.0,0.28493150684931506,0.1643835616438356,365,Logistic Regression,0.4950553217076596,1,1,High,2950.5532170765955
loc_0688,gym,0,449.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.4949539292374956,1,1,High,2949.539292374956
loc_0748,gym,0,447.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.49493859560660464,1,1,High,2949.3859560660467
loc_0582,gym,0,441.0,0.28493150684931506,0.2,365,Logistic Regression,0.49489578628659797,1,1,High,2948.95786286598
loc_0521,gym,0,436.0,0.28493150684931506,0.1780821917808219,365,Logistic Regression,0.49487394179518,1,1,High,2948.7394179518005
loc_0608,gym,0,436.0,0.28493150684931506,0.18904109589041096,365,Logistic Regression,0.4948696864451813,1,1,High,2948.696864451813
loc_0615,gym,0,437.0,0.28493150684931506,0.2219178082191781,365,Logistic Regression,0.49486299143263734,1,1,High,2948.629914326373
loc_0867,gym,0,426.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.49480259315935565,1,1,High,2948.0259315935564
loc_0794,gym,0,427.0,0.28493150684931506,0.22465753424657534,365,Logistic Regression,0.49480121733677856,1,1,High,2948.012173367786
loc_0749,gym,0,424.0,0.28493150684931506,0.22465753424657534,365,Logistic Regression,0.4947830042889616,1,1,High,2947.8300428896164
loc_0173,gym,0,421.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.49478074875201056,1,1,High,2947.8074875201055
loc_0212,gym,0,420.0,0.28493150684931506,0.18356164383561643,365,Logistic Regression,0.49477467773971806,1,1,High,2947.7467773971803
loc_0089,gym,0,421.0,0.28493150684931506,0.2,365,Logistic Regression,0.4947743657519248,1,1,High,2947.743657519248
loc_0507,gym,0,419.0,0.28493150684931506,0.17534246575342466,365,Logistic Regression,0.4947717982280281,1,1,High,2947.717982280281
loc_0241,gym,0,416.0,0.28493150684931506,0.1643835616438356,365,Logistic Regression,0.49475784053209865,1,1,High,2947.5784053209863
loc_0361,gym,0,398.0,0.28493150684931506,0.2054794520547945,365,Logistic Regression,0.4946326052462259,1,1,High,2946.326052462259
loc_0151,gym,0,398.0,0.28493150684931506,0.23013698630136986,365,Logistic Regression,0.4946230308068611,1,1,High,2946.2303080686106
loc_0093,gym,0,394.0,0.28493150684931506,0.21643835616438356,365,Logistic Regression,0.4946040660565961,1,1,High,2946.040660565961
loc_0825,gym,0,387.0,0.28493150684931506,0.20821917808219179,365,Logistic Regression,0.4945647607939638,1,1,High,2945.647607939638
loc_0598,gym,0,386.0,0.28493150684931506,0.20273972602739726,365,Logistic Regression,0.49456081748452085,1,1,High,2945.608174845209
loc_0572,gym,0,384.0,0.28493150684931506,0.1863013698630137,365,Logistic Regression,0.4945550585140603,1,1,High,2945.5505851406033
loc_0774,gym,0,382.0,0.28493150684931506,0.2219178082191781,365,Logistic Regression,0.49452908691735264,1,1,High,2945.2908691735265
loc_0574,gym,0,377.0,0.28493150684931506,0.16986301369863013,365,Logistic Regression,0.49451894479974845,1,1,High,2945.1894479974844
